Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_LEG_att,R_avg_LEG_landed,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_KD,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_opp_TD_pct,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,weight_class_Bantamweight,weight_class_Catch Weight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Open Weight,weight_class_Welterweight,weight_class_Women's Bantamweight,weight_class_Women's Featherweight,weight_class_Women's Flyweight,weight_class_Women's Strawweight,B_Stance_Open Stance,B_Stance_Orthodox,B_Stance_Sideways,B_Stance_Southpaw,B_Stance_Switch,R_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch
Blue,False,3,1.0,0.0,0.0,5.428571428571429,4.142857142857143,12.285714285714285,9.142857142857142,37.857142857142854,11.714285714285715,5.142857142857143,3.2857142857142856,45.57142857142857,17.428571428571427,0.2857142857142857,4.285714285714286,2.571428571428572,0.2857142857142857,0.0,55.28571428571429,24.142857142857146,0.4542857142857142,0.0,2.4285714285714284,1.0,0.2414285714285714,65.14285714285714,32.42857142857143,2.0,5.0,5.285714285714286,3.571428571428572,12.285714285714285,8.571428571428571,31.42857142857143,11.428571428571427,2.7142857142857144,1.7142857142857142,38.42857142857143,15.714285714285715,0.0,2.7142857142857144,2.4285714285714284,0.7142857142857143,0.0,46.42857142857143,21.714285714285715,0.4385714285714286,0.7142857142857143,6.2857142857142865,2.2857142857142856,0.28,56.714285714285715,31.0,14.0,488.71428571428567,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,182.88,187.96,185.0,1.0,0.0,0.0,9.0,4.0,18.0,12.0,139.0,56.0,0.0,0.0,100.0,27.0,0.0,48.0,37.0,0.0,0.0,157.0,68.0,0.43,0.0,0.0,0.0,0.0,168.0,77.0,0.0,1.0,13.0,5.0,0.0,0.0,88.0,39.0,0.0,0.0,48.0,13.0,1.0,27.0,21.0,0.0,0.0,88.0,39.0,0.44,0.0,0.0,0.0,0.0,91.0,42.0,3.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.5,200.66,185.0,28.0,28.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Red,False,3,0.0,2.0,0.0,21.875,13.0,14.875,10.25,96.75,44.75,10.25,6.375,75.0,29.0,0.375,25.0,19.375,1.25,0.25,121.875,61.375,0.53625,0.5,2.125,1.125,0.26,162.25,95.625,2.0,3.0,15.75,12.125,9.375,7.125,70.375,31.625,6.25,4.625,59.625,25.25,0.0,10.625,6.0,1.125,0.0,86.0,43.375,0.5425,0.5,1.625,0.75,0.3825,104.875,59.75,18.0,628.625,0.0,0.0,0.0,3.0,1.0,1.0,0.0,5.0,167.64,165.1,125.0,1.0,0.0,0.0,22.16666666666667,13.333333333333336,6.5,4.166666666666667,188.33333333333331,55.33333333333334,2.1666666666666665,1.6666666666666667,162.16666666666666,37.16666666666666,0.16666666666666666,12.666666666666664,10.666666666666666,0.0,0.0,197.0,61.16666666666666,0.295,0.16666666666666666,2.1666666666666665,0.0,0.0,210.33333333333331,73.33333333333333,3.0,2.0,15.166666666666664,9.0,6.833333333333332,4.666666666666667,163.5,57.0,1.6666666666666667,1.5,128.0,31.66666666666667,0.0,28.83333333333333,22.5,0.16666666666666666,0.0,172.0,63.16666666666666,0.3633333333333333,0.0,3.1666666666666665,1.1666666666666667,0.275,187.66666666666663,76.83333333333333,18.0,900.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,175.26,172.72,125.0,33.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
Blue,False,5,1.0,0.0,0.0,9.272727272727273,6.1818181818181825,6.8181818181818175,5.2727272727272725,57.18181818181818,25.90909090909091,2.636363636363636,2.0,53.36363636363637,23.272727272727273,0.4545454545454545,4.0,3.727272727272727,0.4545454545454545,0.18181818181818185,66.63636363636364,33.18181818181818,0.5072727272727273,0.3636363636363637,1.2727272727272727,0.3636363636363637,0.09636363636363636,71.45454545454545,37.63636363636363,3.0,4.0,11.545454545454545,9.090909090909092,9.363636363636363,6.454545454545454,55.09090909090909,26.363636363636363,18.09090909090909,14.636363636363635,57.90909090909091,26.45454545454545,0.18181818181818185,13.090909090909092,11.909090909090908,1.0,0.09090909090909093,82.54545454545455,47.45454545454545,0.4954545454545455,0.09090909090909093,2.9090909090909087,1.4545454545454546,0.3272727272727273,118.1818181818182,80.45454545454545,27.0,625.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,7.0,193.04,193.04,205.0,1.0,0.0,0.0,11.933333333333335,6.6,7.0,3.933333333333333,94.46666666666668,33.06666666666667,9.666666666666666,7.2,92.2,32.266666666666666,0.6,7.0,5.333333333333333,1.1333333333333333,0.0,111.13333333333334,44.2,0.38466666666666666,0.3333333333333333,3.0,1.2,0.3033333333333333,129.46666666666667,60.6,6.0,5.0,9.466666666666667,6.0,9.466666666666667,6.466666666666668,66.66666666666667,28.93333333333333,4.133333333333334,3.2666666666666666,59.13333333333333,23.6,0.06666666666666668,11.666666666666664,9.066666666666666,0.4666666666666667,0.0,80.26666666666667,38.66666666666666,0.5253333333333333,0.13333333333333333,3.066666666666667,0.4666666666666667,0.098,94.6,51.93333333333333,38.0,660.8666666666667,3.0,0.0,0.0,3.0,5.0,2.0,0.0,10.0,195.58,200.66,205.0,30.0,32.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Blue,False,3,0.0,3.0,0.0,10.333333333333334,8.333333333333334,6.666666666666668,4.666666666666667,68.33333333333333,26.33333333333333,38.0,29.33333333333333,86.66666666666669,40.66666666666666,0.6666666666666666,16.0,11.333333333333336,1.3333333333333333,0.0,113.0,60.33333333333334,0.5666666666666667,0.0,1.6666666666666667,1.0,0.25,181.0,123.66666666666669,3.0,0.0,1.6666666666666667,0.0,3.333333333333333,3.0,30.66666666666667,12.333333333333336,3.333333333333333,3.0,29.66666666666667,13.666666666666664,0.3333333333333333,6.0,4.666666666666667,0.3333333333333333,0.0,37.333333333333336,18.33333333333333,0.5,0.0,5.666666666666668,0.6666666666666666,0.04666666666666667,49.0,29.33333333333333,7.0,681.6666666666666,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,193.04,198.12,205.0,3.0,0.0,0.0,9.454545454545457,7.272727272727272,11.272727272727273,9.454545454545457,36.09090909090909,16.181818181818183,0.8181818181818182,0.4545454545454545,29.63636363636364,10.727272727272727,0.2727272727272727,9.090909090909092,8.090909090909092,0.09090909090909093,0.0,48.18181818181818,26.09090909090909,0.5372727272727272,0.18181818181818185,1.4545454545454546,0.2727272727272727,0.09090909090909093,53.27272727272727,30.54545454545455,3.0,5.0,9.0,6.909090909090909,12.454545454545455,9.909090909090908,45.36363636363637,19.454545454545453,1.4545454545454546,0.9090909090909092,44.81818181818182,18.363636363636363,0.4545454545454545,5.454545454545454,5.0,0.8181818181818182,0.0,59.27272727272727,30.272727272727273,0.5145454545454545,0.0,2.8181818181818183,0.8181818181818182,0.2636363636363636,71.81818181818181,42.36363636363637,21.0,455.7272727272728,0.0,0.0,0.0,1.0,3.0,0.0,2.0,6.0,185.42,200.66,205.0,27.0,39.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Red,False,3,0.0,1.0,0.0,2.5,1.0,5.0,2.5,45.5,13.5,3.0,1.0,46.5,13.5,0.0,4.5,2.5,2.5,0.0,53.5,17.0,0.345,1.0,6.0,3.0,0.5,57.0,19.5,1.0,1.0,2.0,2.0,1.0,0.5,27.5,12.0,12.0,8.0,38.0,18.5,0.5,0.5,0.0,0.5,0.0,40.5,20.5,0.505,0.0,0.5,0.5,0.5,53.0,30.0,3.0,310.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,172.72,172.72,145.0,0.0,1.0,0.0,1.6,0.8,0.2,0.0,19.8,7.6,13.0,8.8,31.2,15.4,0.2,0.2,0.2,3.2,0.8,33.0,16.4,0.4560000000000001,1.0,5.0,2.4,0.5,43.4,24.8,3.0,1.0,5.4,2.4,2.0,0.6,28.2,9.4,7.0,5.0,27.8,10.0,0.4,4.0,2.6,1.6,0.4,37.2,15.0,0.462,0.8,1.4,0.6,0.1,67.4,42.0,11.0,561.8,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,177.8,182.88,145.0,26.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Blue,False,3,0.0,1.0,0.0,7.0,4.2,4.6,2.6,42.8,11.0,12.8,6.2,52.2,14.8,0.0,1.0,0.8,1.0,0.4,60.2,19.8,0.342,0.2,3.0,1.2,0.3,76.0,33.4,1.0,3.0,6.4,4.2,5.2,2.6,30.4,12.6,2.2,2.0,26.6,9.4,0.0,4.8,3.6,2.2,0.4,37.8,17.2,0.37799999999999995,0.8,2.4,1.4,0.414,53.6,31.8,10.0,558.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,177.8,180.34,155.0,0.0,2.0,0.0,9.0,7.2,3.6,3.2,60.0,25.4,8.8,6.2,60.2,24.4,0.4,3.2,3.2,0.6,0.0,72.4,34.8,0.4980000000000001,0.2,0.8,0.4,0.132,87.0,47.6,2.0,2.0,7.4,3.8,2.8,1.8,84.4,22.6,7.8,5.8,83.6,22.6,0.2,4.0,3.8,3.4,0.0,95.0,30.2,0.386,0.2,3.8,2.6,0.32,119.6,49.4,12.0,610.8,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,175.26,177.8,155.0,29.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Blue,False,3,1.0,0.0,0.0,26.0,22.2,30.2,24.8,46.6,17.6,1.8,1.2,46.8,16.4,0.0,5.8,5.0,0.0,0.0,78.6,43.6,0.562,0.2,1.8,0.4,0.22800000000000006,100.8,62.4,1.0,3.0,27.0,21.4,28.8,22.6,73.8,31.4,15.6,9.8,83.4,36.2,0.0,7.8,6.2,1.6,0.0,118.2,63.8,0.526,0.2,3.0,2.0,0.7240000000000001,178.2,115.8,13.0,720.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,170.18,165.1,135.0,2.0,0.0,0.0,12.0,7.5,7.0,5.0,43.5,15.5,0.0,0.0,30.5,7.5,0.0,8.0,5.5,0.0,0.0,50.5,20.5,0.465,0.0,2.5,0.5,0.125,54.5,24.5,0.0,2.0,14.5,11.0,15.5,9.0,63.5,30.5,29.0,22.5,82.5,40.5,0.5,11.0,10.5,0.5,0.0,108.0,62.0,0.595,0.0,0.5,0.0,0.0,114.0,67.0,4.0,461.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.18,177.8,135.0,37.0,37.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
Blue,False,3,0.0,4.0,0.0,9.666666666666666,5.166666666666667,2.0,1.0,53.83333333333334,18.83333333333333,6.5,5.333333333333333,46.66666666666666,15.0,0.16666666666666666,6.0,5.0,1.8333333333333333,0.0,62.33333333333334,25.16666666666667,0.41,0.3333333333333333,3.333333333333333,0.8333333333333334,0.3566666666666667,75.66666666666667,36.833333333333336,4.0,1.0,7.833333333333332,5.5,7.166666666666668,5.166666666666667,63.66666666666666,21.5,3.6666666666666665,2.1666666666666665,56.0,15.166666666666664,0.16666666666666666,10.666666666666666,8.166666666666666,0.0,0.0,74.5,28.83333333333333,0.385,0.0,2.5,0.3333333333333333,0.08333333333333333,95.66666666666669,47.0,14.0,656.3333333333334,1.0,0.0,1.0,1.0,1.0,2.0,0.0,5.0,182.88,190.5,155.0,0.0,1.0,0.0,8.0,5.111111111111111,5.777777777777778,3.4444444444444446,74.8888888888889,29.88888888888889,8.222222222222221,6.888888888888888,67.77777777777777,24.555555555555557,0.1111111111111111,13.111111111111109,10.555555555555557,0.8888888888888888,0.0,88.8888888888889,40.22222222222222,0.4500000000000001,0.5555555555555556,1.0,0.5555555555555556,0.23111111111111116,104.66666666666669,53.88888888888889,3.0,3.0,11.222222222222221,6.888888888888888,3.555555555555556,1.5555555555555556,54.88888888888889,22.11111111111111,7.222222222222222,5.5555555555555545,48.33333333333334,17.0,0.1111111111111111,6.111111111111112,5.333333333333333,1.5555555555555556,0.0,65.66666666666667,29.222222222222218,0.5177777777777778,0.2222222222222222,3.0,1.3333333333333333,0.20333333333333334,78.22222222222223,40.0,22.0,686.8888888888888,0.0,1.0,1.0,2.0,2.0,0.0,0.0,6.0,177.8,177.8,155.0,39.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Blue,False,3,2.0,0.0,0.0,21.66666666666667,17.666666666666668,13.333333333333336,10.333333333333334,177.33333333333337,84.0,2.333333333333333,0.6666666666666666,170.33333333333334,76.33333333333333,0.0,1.0,1.0,1.3333333333333333,0.6666666666666666,193.0,95.0,0.47,0.0,3.333333333333333,1.3333333333333333,0.4,231.66666666666663,131.0,1.0,2.0,24.66666666666667,18.666666666666668,12.0,8.333333333333334,206.0,90.0,7.0,4.333333333333333,191.0,74.66666666666667,0.6666666666666666,9.333333333333334,9.333333333333334,0.3333333333333333,0.0,225.0,102.66666666666669,0.4766666666666666,0.3333333333333333,4.333333333333333,0.6666666666666666,0.09333333333333334,235.33333333333331,112.66666666666669,8.0,727.6666666666665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,177.8,185.42,170.0,2.0,0.0,0.0,10.428571428571429,5.571428571428571,2.8571428571428568,1.1428571428571428,98.0,32.714285714285715,0.2857142857142857,0.2857142857142857,85.0,24.0,0.2857142857142857,5.7142857142857135,4.571428571428571,0.7142857142857143,0.14285714285714285,101.14285714285714,34.142857142857146,0.3171428571428571,0.0,2.142857142857143,0.7142857142857143,0.15142857142857144,114.42857142857143,46.0,3.0,3.0,13.142857142857142,7.142857142857142,2.7142857142857144,2.142857142857143,101.28571428571428,36.285714285714285,1.1428571428571428,1.0,84.85714285714286,26.714285714285715,0.14285714285714285,7.142857142857142,5.571428571428571,0.42857142857142855,0.14285714285714285,105.14285714285714,39.42857142857143,0.38428571428571423,0.14285714285714285,1.7142857142857142,0.2857142857142857,0.17857142857142858,116.28571428571428,49.85714285714285,19.0,807.8571428571429,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,167.64,167.64,155.0,30.0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Blue,False,3,1.0,0.0,0.0,9.5,7.166666666666668,12.166666666666664,9.0,37.16666666666666,16.333333333333332,11.666666666666664,10.166666666666666,44.66666666666666,22.5,0.3333333333333333,6.833333333333332,5.833333333333332,1.8333333333333333,0.0,61.0,35.5,0.5866666666666668,0.16666666666666666,4.833333333333333,2.1666666666666665,0.3933333333333333,119.33333333333331,87.66666666666669,2.0,3.0,13.166666666666664,11.666666666666664,15.833333333333336,13.333333333333336,33.5,15.5,4.666666666666667,3.5,33.666666666666664,14.5,0.3333333333333333,7.166666666666668,6.166666666666668,0.16666666666666666,0.0,54.0,32.333333333333336,0.6083333333333334,0.6666666666666666,1.0,0.16666666666666666,0.16666666666666666,73.83333333333333,50.66666666666666,13.0,620.6666666666666,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,182.88,190.5,205.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,11.0,8.0,12.0,8.0,0.0,2.0,1.0,0.0,0.0,16.0,9.0,0.56,0.0,0.0,0.0,0.0,17.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,13.0,1.0,0.0,3.0,3.0,0.0,0.0,16.0,4.0,0.25,0.0,1.0,0.0,0.0,16.0,4.0,1.0,193.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,182.88,193.04,205.0,29.0,27.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Red,False,5,1.0,0.0,0.0,12.714285714285715,9.714285714285714,6.142857142857142,4.714285714285714,83.21428571428571,26.0,24.285714285714285,18.357142857142858,99.71428571428572,38.142857142857146,0.0,1.2142857142857142,1.2142857142857142,3.2142857142857144,0.07142857142857142,113.64285714285714,49.07142857142857,0.4500000000000001,0.7857142857142857,5.7142857142857135,2.5,0.455,140.42857142857142,72.85714285714286,5.0,4.0,11.5,7.928571428571429,4.428571428571429,3.1428571428571432,71.71428571428571,32.07142857142857,4.071428571428571,3.2142857142857144,62.214285714285715,24.92857142857143,0.14285714285714285,6.5,5.571428571428571,0.14285714285714285,0.0,80.21428571428571,38.42857142857143,0.4657142857142857,0.5714285714285714,2.2142857142857144,0.42857142857142855,0.14071428571428574,89.42857142857143,46.64285714285714,36.0,724.8571428571429,1.0,0.0,1.0,3.0,1.0,4.0,1.0,10.0,175.26,195.58,170.0,2.0,0.0,0.0,15.615384615384615,10.923076923076923,11.807692307692307,8.846153846153848,82.80769230769229,31.923076923076927,10.961538461538463,7.153846153846153,78.23076923076924,27.30769230769231,0.19230769230769232,11.730769230769232,9.692307692307693,1.5,0.07692307692307693,105.57692307692308,47.92307692307693,0.453076923076923,0.6153846153846154,4.307692307692308,1.7307692307692308,0.29653846153846153,127.76923076923076,67.96153846153847,5.0,9.0,13.730769230769232,9.153846153846152,9.384615384615383,6.5769230769230775,102.92307692307692,33.57692307692308,5.730769230769232,3.8846153846153846,95.96153846153848,27.461538461538463,0.038461538461538464,8.346153846153848,7.4230769230769225,0.7692307692307693,0.07692307692307693,118.03846153846152,44.03846153846154,0.35076923076923083,0.07692307692307693,3.6538461538461537,1.5,0.245,138.11538461538458,62.230769230769226,74.0,794.7692307692308,4.0,0.0,0.0,10.0,4.0,3.0,0.0,17.0,172.72,177.8,170.0,26.0,34.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Blue,False,3,0.0,1.0,0.0,10.0,10.0,21.0,14.0,59.0,30.0,15.0,11.0,74.0,38.0,1.0,11.0,7.0,1.0,0.0,95.0,55.0,0.57,2.0,7.0,1.0,0.14,133.0,90.0,1.0,0.0,9.0,3.0,8.0,4.0,47.0,22.0,0.0,0.0,39.0,17.0,0.0,7.0,6.0,1.0,0.0,55.0,26.0,0.47,0.0,11.0,5.0,0.45,68.0,38.0,3.0,900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,180.34,182.88,185.0,0.0,4.0,0.0,6.666666666666668,4.666666666666667,3.6666666666666665,2.6666666666666665,37.22222222222222,13.777777777777779,9.444444444444443,6.5555555555555545,40.22222222222222,15.222222222222221,0.0,3.4444444444444446,3.111111111111111,2.555555555555556,0.1111111111111111,50.33333333333334,23.0,0.4344444444444445,0.6666666666666666,6.111111111111112,2.7777777777777777,0.4833333333333333,74.0,42.66666666666666,4.0,3.0,3.888888888888889,2.4444444444444446,1.3333333333333333,0.8888888888888888,25.555555555555557,6.666666666666668,17.11111111111111,11.888888888888891,36.111111111111114,14.222222222222221,0.0,4.0,2.7777777777777777,0.8888888888888888,0.0,44.0,19.444444444444443,0.33,0.3333333333333333,1.3333333333333333,0.5555555555555556,0.16666666666666666,77.66666666666667,50.22222222222222,21.0,634.2222222222222,1.0,0.0,0.0,2.0,0.0,4.0,0.0,6.0,187.96,200.66,185.0,30.0,29.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Red,False,3,0.0,2.0,0.0,13.181818181818182,10.590909090909092,13.227272727272727,8.863636363636363,62.04545454545455,25.54545454545455,11.954545454545455,9.5,66.13636363636364,26.863636363636363,0.09090909090909093,7.909090909090909,6.454545454545454,2.4545454545454546,0.045454545454545456,87.22727272727273,43.90909090909091,0.5259090909090909,1.0909090909090908,8.727272727272727,3.0,0.315,126.54545454545456,80.4090909090909,4.0,8.0,8.136363636363637,6.136363636363638,11.0,7.636363636363638,57.13636363636363,24.63636363636364,8.590909090909092,5.863636363636362,63.72727272727273,27.772727272727273,0.18181818181818185,4.863636363636363,4.227272727272728,1.318181818181818,0.18181818181818185,76.72727272727273,38.13636363636363,0.52,0.6363636363636364,3.5909090909090913,2.0,0.3668181818181818,101.13636363636364,59.86363636363637,59.0,754.9090909090909,0.0,0.0,2.0,7.0,3.0,2.0,0.0,14.0,172.72,172.72,155.0,0.0,4.0,0.0,8.608695652173912,5.7391304347826075,6.652173913043479,4.782608695652174,29.43478260869565,12.0,5.3478260869565215,3.782608695652174,28.130434782608692,11.130434782608695,0.08695652173913042,4.695652173913044,3.695652173913044,1.3478260869565215,0.13043478260869565,41.43478260869565,20.565217391304348,0.4839130434782608,1.2608695652173914,3.0,1.3043478260869563,0.4778260869565217,52.78260869565217,31.04347826086957,4.0,9.0,6.434782608695652,4.260869565217392,3.1304347826086962,1.9565217391304348,32.82608695652174,13.217391304347824,8.0,5.086956521739131,34.69565217391305,13.956521739130435,0.08695652173913042,2.8260869565217392,2.0434782608695654,0.8695652173913043,0.2608695652173913,43.95652173913044,20.26086956521739,0.4352173913043477,0.3478260869565217,1.5217391304347827,0.6086956521739131,0.24478260869565216,51.95652173913044,27.347826086956523,42.0,400.5652173913044,0.0,0.0,0.0,1.0,0.0,13.0,0.0,14.0,177.8,187.96,155.0,34.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Red,False,3,0.0,2.0,0.0,18.0,11.0,4.0,3.0,172.0,52.5,18.0,10.5,168.0,47.5,0.5,8.0,7.5,2.0,0.0,194.0,66.0,0.335,0.0,4.0,2.5,0.625,221.5,88.5,2.0,0.0,9.0,5.5,3.5,3.5,117.5,33.5,1.5,1.5,109.5,31.0,0.0,4.0,2.0,0.5,0.0,122.5,38.5,0.31,0.0,3.0,0.5,0.125,160.5,72.0,6.0,900.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,162.56,170.18,135.0,0.0,2.0,0.0,8.5,7.0,10.5,7.5,18.0,4.5,38.0,26.0,58.0,31.0,0.0,0.0,0.0,1.5,0.0,66.5,38.0,0.555,0.0,0.5,0.5,0.5,84.0,52.0,2.0,0.0,18.0,15.5,24.0,20.0,16.0,5.0,0.0,0.0,16.0,4.5,0.0,6.0,5.0,0.0,0.0,40.0,25.0,0.6000000000000001,0.0,0.5,0.0,0.0,47.5,32.5,3.0,329.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,167.64,167.64,135.0,34.0,24.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
Blue,False,3,0.0,1.0,0.0,5.0,2.0,12.0,5.0,75.0,28.0,41.0,24.0,115.0,48.0,0.0,8.0,7.0,5.0,0.0,128.0,57.0,0.44,1.0,11.0,6.0,0.54,166.0,86.0,1.0,0.0,15.0,9.0,10.0,8.0,62.0,30.0,13.0,11.0,67.0,37.0,0.0,3.0,3.0,0.0,0.0,85.0,49.0,0.57,1.0,0.0,0.0,0.0,109.0,70.0,3.0,900.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,177.8,182.88,145.0,0.0,2.0,0.0,17.0,8.5,4.5,4.5,76.0,38.5,5.0,3.5,47.0,17.0,0.0,21.5,21.0,1.0,0.5,85.5,46.5,0.55,1.0,1.0,0.5,0.25,110.0,70.5,2.0,0.0,16.0,10.0,4.0,2.0,74.5,23.5,1.5,0.5,55.5,7.5,0.0,8.5,8.5,0.5,0.5,80.0,26.0,0.325,0.0,7.5,1.0,0.135,102.5,47.5,6.0,900.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,180.34,180.34,155.0,25.0,27.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
